,Division,when,who,with who,total time,W/L/T,Hurdles,name,start,1.dog,name.1,chng,2.dog,name.2,chng.1,3.dog,name.3,chng.2,4.dog,place,date,competition
4713,1.0,16:16:59,Flyvaryors Traditional,WildRunners hopefuls,15.95,W,27.5,Dusty,0.1,4.12,Brutus,OK,3.99,Tony,OK,3.84,Meggie,OK,3.9,CrazyCup_NoveMesto,2023-07-01,FLYBALL_CZ
4714,1.0,16:16:59,WildRunners hopefuls,Flyvaryors Traditional,16.34,L,27.5,Enola,0.08,3.96,Moon,0.16,3.97,Pax,OK,4.11,Alfie,chyba,4.05,CrazyCup_NoveMesto,2023-07-01,FLYBALL_CZ
4715,1.0,16:18:18,Flyvaryors Traditional,WildRunners hopefuls,15.98,W,27.5,Dusty,0.09,4.14,Brutus,OK,4.02,Tony,0.21,3.75,Meggie,Ok,3.77,CrazyCup_NoveMesto,2023-07-01,FLYBALL_CZ
4716,1.0,16:18:18,WildRunners hopefuls,Flyvaryors Traditional,16.31,L,27.5,Enola,0.05,3.94,Moon,0.16,3.98,Pax,ok,4.11,Alfie,0.16,3.92,CrazyCup_NoveMesto,2023-07-01,FLYBALL_CZ
4717,1.0,16:19:44,Flyvaryors Traditional,WildRunners hopefuls,15.94,L,27.5,Dusty,0.11,4.15,Brutus,OK,4.14,Tony,OK,3.77,Meggie,chyba,3.78,CrazyCup_NoveMesto,2023-07-01,FLYBALL_CZ
4718,1.0,16:19:44,WildRunners hopefuls,Flyvaryors Traditional,16.47,W,27.5,Enola,0.01,3.97,Moon,0.41,3.91,Pax,OK,4.08,Alfie,ok,4.09,CrazyCup_NoveMesto,2023-07-01,FLYBALL_CZ
4719,1.0,16:21:12,Flyvaryors Traditional,WildRunners hopefuls,16.05,L,27.5,Dusty,0.13,4.28,Brutus,OK,4.02,Tony,chyba,3.8,Meggie,Ok,3.82,CrazyCup_NoveMesto,2023-07-01,FLYBALL_CZ
4720,1.0,16:21:12,WildRunners hopefuls,Flyvaryors Traditional,15.9,L,27.5,Enola,-0.34,3.96,Moon,OK,4.02,Pax,ok,4.12,Alfie,ok,4.13,CrazyCup_NoveMesto,2023-07-01,FLYBALL_CZ
4721,1.0,16:26:25,DumbleDogs S,Jokers All-in,15.79,L,30.0,Iyrai,-0.004,3.77,Cammi,OK,3.94,Winky,OK,3.97,Lili,0.22,3.89,CrazyCup_NoveMesto,2023-07-01,FLYBALL_CZ
4722,1.0,16:26:25,Jokers All-in,DumbleDogs S,15.88,L,25.0,Lumine,0.07,3.94,Salma,,3.86,Izzy,chyba,3.96,Engine,0.16,3.89,CrazyCup_NoveMesto,2023-07-01,FLYBALL_CZ
4723,1.0,16:27:50,DumbleDogs S,Jokers All-in,15.79,W,30.0,Iyrai,-0.03,3.8,Cammi,0.18,3.88,Winky,OK,3.83,Lili,0.25,3.88,CrazyCup_NoveMesto,2023-07-01,FLYBALL_CZ
4724,1.0,16:27:50,Jokers All-in,DumbleDogs S,16.1,L,25.0,Lumine,0.11,3.95,Salma,OK,3.99,Izzy,OK,4.07,Engine,OK,3.98,CrazyCup_NoveMesto,2023-07-01,FLYBALL_CZ
4725,1.0,16:29:07,DumbleDogs S,Jokers All-in,15.65,W,30.0,Iyrai,0.07,3.78,Cammi,0.19,3.84,Winky,Ok,3.86,Lili,0.13,3.77,CrazyCup_NoveMesto,2023-07-01,FLYBALL_CZ
4726,1.0,16:29:07,Jokers All-in,DumbleDogs S,16.18,L,25.0,Lumine,0.04,3.94,Salma,0.21,3.94,Izzy,0.14,3.95,Engine,OK,3.98,CrazyCup_NoveMesto,2023-07-01,FLYBALL_CZ
4727,1.0,16:30:36,DumbleDogs S,Jokers All-in,15.4,L,30.0,Iyrai,0.06,3.85,Cammi,OK,3.86,Winky,chyba,3.78,Lili,chyba,3.85,CrazyCup_NoveMesto,2023-07-01,FLYBALL_CZ
4728,1.0,16:30:36,Jokers All-in,DumbleDogs S,16.04,L,25.0,Lumine,0.05,3.92,Salma,0.16,3.91,Izzy,ok,4.1,Engine,chyba,3.92,CrazyCup_NoveMesto,2023-07-01,FLYBALL_CZ
4729,1.0,16:36:29,The Rebels Hardcore,Flyvaryors New Wave,17.29,L,27.5,Foxy,0.11,5.32,Finn,OK,3.99,Baky,-0.2,3.9,Luna,OK,4.18,CrazyCup_NoveMesto,2023-07-01,FLYBALL_CZ
4730,1.0,16:36:29,Flyvaryors New Wave,The Rebels Hardcore,15.4,W,22.5,Zack,0.003,3.76,Rozi,ok,4.06,Arthur,OK,3.83,Dara,0.1,3.64,CrazyCup_NoveMesto,2023-07-01,FLYBALL_CZ
4731,1.0,16:38:02,The Rebels Hardcore,Flyvaryors New Wave,16.7,L,27.5,Foxy,0.1,4.32,Finn,ok,4.1,Baky,OK,4.03,Luna,chyba,4.16,CrazyCup_NoveMesto,2023-07-01,FLYBALL_CZ
4732,1.0,16:38:02,Flyvaryors New Wave,The Rebels Hardcore,15.33,L,22.5,Zack,0.12,3.75,Rozi,OK,4.03,Arthur,ok,3.8,Dara,chyba,3.63,CrazyCup_NoveMesto,2023-07-01,FLYBALL_CZ
4733,1.0,16:39:21,The Rebels Hardcore,Flyvaryors New Wave,16.5,L,27.5,Foxy,0.1,4.28,Finn,OK,4,Baky,Ok,4,Luna,chyba,4.12,CrazyCup_NoveMesto,2023-07-01,FLYBALL_CZ
4734,1.0,16:39:21,Flyvaryors New Wave,The Rebels Hardcore,15.56,W,22.5,Zack,0.03,3.72,Rozi,0.13,4,Arthur,Ok,3.81,Dara,0.2,3.67,CrazyCup_NoveMesto,2023-07-01,FLYBALL_CZ
4735,1.0,16:40:43,The Rebels Hardcore,Flyvaryors New Wave,16.61,L,27.5,Foxy,0.03,4.32,Finn,OK,4.03,Baky,ok,4.28,Luna,-0.18,4.14,CrazyCup_NoveMesto,2023-07-01,FLYBALL_CZ
4736,1.0,16:40:43,Flyvaryors New Wave,The Rebels Hardcore,15.49,L,22.5,Zack,0.15,3.7,Rozi,0.1,4.01,Arthur,chyba,3.78,Dara,OK,3.74,CrazyCup_NoveMesto,2023-07-01,FLYBALL_CZ
4737,4.0,16:45:41,WildRunners Nightfall,AgiFly one,20.22,W,25.0,Cookies,-0.93,4.13,Nina,4.44,4,Bonnie,OK,4.23,Hector,chyba,4.34,CrazyCup_NoveMesto,2023-07-01,FLYBALL_CZ
4738,4.0,16:45:41,AgiFly one,WildRunners Nightfall,37.37,L,27.5,Jamie,0.05,4.52,Lara,OK,4.46,Marwie,0.2,4.07,Atý,ok,4.16,CrazyCup_NoveMesto,2023-07-01,FLYBALL_CZ
4739,4.0,16:46:51,WildRunners Nightfall,AgiFly one,20.58,L,25.0,Cookies,-0.63,4.09,Nina,4.39,4.01,Bonnie,chyba,4.32,Hector,ok,4.4,CrazyCup_NoveMesto,2023-07-01,FLYBALL_CZ
4740,4.0,16:46:51,AgiFly one,WildRunners Nightfall,17.38,W,27.5,Jamie,0.12,4.57,Lara,OK,4.48,Marwie,OK,4.07,Atý,0.16,3.98,CrazyCup_NoveMesto,2023-07-01,FLYBALL_CZ
4741,4.0,16:48:11,WildRunners Nightfall,AgiFly one,22.65,L,25.0,Cookies,0.01,4.76,Nina,5.02,4.08,Bonnie,0.14,4.26,Hector,ok,4.38,CrazyCup_NoveMesto,2023-07-01,FLYBALL_CZ
4742,4.0,16:48:11,AgiFly one,WildRunners Nightfall,20.78,W,27.5,Jamie,0.06,7.76,Lara,ok,4.53,Marwie,0.28,4.05,Atý,0.16,3.94,CrazyCup_NoveMesto,2023-07-01,FLYBALL_CZ
4743,4.0,16:53:19,Hop Trop HURRICANE,FOFR DOG,20.64,W,25.0,DeeVee,0.22,5.07,Dixi,ok,4.69,Uta,0.25,4.47,Bridget,OK,5.95,CrazyCup_NoveMesto,2023-07-01,FLYBALL_CZ
4744,4.0,16:53:19,FOFR DOG,Hop Trop HURRICANE,17.36,L,27.5,Hessie,0.06,4.84,Dizzy,OK,4.68,Tex,OK,4.1,Daggry,-0.16,3.94,CrazyCup_NoveMesto,2023-07-01,FLYBALL_CZ
4745,4.0,16:54:41,Hop Trop HURRICANE,FOFR DOG,21.28,L,25.0,DeeVee,0.1,5.09,Dixi,0.35,4.51,Uta,0.14,4.46,Bridget,0.34,6.29,CrazyCup_NoveMesto,2023-07-01,FLYBALL_CZ
4746,4.0,16:54:41,FOFR DOG,Hop Trop HURRICANE,20.77,W,27.5,Hessie,0.001,7.99,Dizzy,0.24,4.49,Tex,OK,4,Daggry,ok,4.05,CrazyCup_NoveMesto,2023-07-01,FLYBALL_CZ
4747,4.0,16:55:56,Hop Trop HURRICANE,FOFR DOG,19.83,W,25.0,DeeVee,0.14,5.01,Dixi,0.23,4.54,Uta,ok,4.6,Bridget,0.22,5.11,CrazyCup_NoveMesto,2023-07-01,FLYBALL_CZ
4748,4.0,16:55:56,FOFR DOG,Hop Trop HURRICANE,24.72,L,27.5,Hessie,0.27,4.8,Dizzy,0.22,4.51,Tex,0.19,3.89,Daggry,chyba,3.93,CrazyCup_NoveMesto,2023-07-01,FLYBALL_CZ
4749,2.0,17:00:50,WildRunners dreamers,Lavina Alfa,19.19,L,25.0,Dixie,-0.08,4.19,Maggie,0.34,3.95,Sirius,0.95,3.95,Tyna,1.95,3.93,CrazyCup_NoveMesto,2023-07-01,FLYBALL_CZ
4750,2.0,17:00:50,Lavina Alfa,WildRunners dreamers,17.21,W,27.5,Bree,0.02,3.96,Vojta,0.42,3.93,Aida,0.14,4.03,Rocky,0.22,4.48,CrazyCup_NoveMesto,2023-07-01,FLYBALL_CZ
4751,2.0,17:02:16,WildRunners dreamers,Lavina Alfa,19.01,W,25.0,Dixie,0.02,4.13,Maggie,0.19,4,Sirius,0.61,3.93,Tyna,2.22,3.91,CrazyCup_NoveMesto,2023-07-01,FLYBALL_CZ
4752,2.0,17:02:16,Lavina Alfa,WildRunners dreamers,16.89,L,27.5,Bree,0.07,3.92,Vojta,0.28,3.93,Aida,,vběhl,Rocky,0.2,4.46,CrazyCup_NoveMesto,2023-07-01,FLYBALL_CZ
4753,2.0,17:03:27,WildRunners dreamers,Lavina Alfa,18.86,L,25.0,Dixie,-0.04,4.19,Maggie,OK,4.04,Sirius,0.53,3.9,Tyna,2.31,3.93,CrazyCup_NoveMesto,2023-07-01,FLYBALL_CZ
4754,2.0,17:03:27,Lavina Alfa,WildRunners dreamers,16.7,W,27.5,Bree,0.004,3.9,Vojta,0.31,3.93,Aida,OK,4.1,Rocky,OK,4.45,CrazyCup_NoveMesto,2023-07-01,FLYBALL_CZ
4755,2.0,17:08:23,X-treme,Hop Trop PRAGUE,29.57,L,32.5,Kerby,0.08,3.88,Mína,ok,4.06,Nesi,0.15,4.15,Maze,5.15,5.13,CrazyCup_NoveMesto,2023-07-01,FLYBALL_CZ
4756,2.0,17:08:23,Hop Trop PRAGUE,X-treme,18.47,W,17.5,Roník,0.3,3.97,Wyn,0.73,4.3,Axelle,0.17,4.38,Carmela,0.2,4.42,CrazyCup_NoveMesto,2023-07-01,FLYBALL_CZ
4757,2.0,17:09:42,X-treme,Hop Trop PRAGUE,28.08,L,32.5,Kerby,0.09,3.89,Mína,Ok,3.97,Nesi,OK,4.16,Maze,3.66,4.29,CrazyCup_NoveMesto,2023-07-01,FLYBALL_CZ
4758,2.0,17:09:42,Hop Trop PRAGUE,X-treme,24.85,L,17.5,Roník,-0.01,3.91,Wyn,0.38,4.34,Axelle,-0.1,4.31,Carmela,0.21,4.35,CrazyCup_NoveMesto,2023-07-01,FLYBALL_CZ
4759,2.0,17:10:49,X-treme,Hop Trop PRAGUE,18.4,L,32.5,Kerby,0.16,3.85,Mína,OK,3.94,Nesi,OK,4.23,Maze,2.16,4.07,CrazyCup_NoveMesto,2023-07-01,FLYBALL_CZ
4760,2.0,17:10:49,Hop Trop PRAGUE,X-treme,17.39,W,17.5,Roník,0.02,3.85,Wyn,0.31,4.29,Axelle,OK,4.33,Carmela,0.25,4.35,CrazyCup_NoveMesto,2023-07-01,FLYBALL_CZ
4761,5.0,17:15:27,Lavina Beta,Jokers Big Blind,28.56,W,20.0,Hasli,0.14,4.38,Brixa,0.18,4.43,Clegan,OK,4.79,Zrzi,0.39,4.34,CrazyCup_NoveMesto,2023-07-01,FLYBALL_CZ
4762,5.0,17:15:27,Jokers Big Blind,Lavina Beta,19.23,L,25.0,Monty,-0.003,4.5,Gina,OK,5.16,Bepe,OK,4.11,Volis,1.22,4.24,CrazyCup_NoveMesto,2023-07-01,FLYBALL_CZ
4763,5.0,17:16:35,Lavina Beta,Jokers Big Blind,18.77,L,20.0,Hasli,0.14,4.47,Brixa,0.15,4.52,Clegan,OK,4.8,Zrzi,0.31,4.38,CrazyCup_NoveMesto,2023-07-01,FLYBALL_CZ
4764,5.0,17:16:35,Jokers Big Blind,Lavina Beta,18.88,L,25.0,Monty,0.1,4.54,Gina,,5.08,Bepe,OK,4.23,Volis,0.63,4.29,CrazyCup_NoveMesto,2023-07-01,FLYBALL_CZ
4765,5.0,17:18:11,Lavina Beta,Jokers Big Blind,18.63,W,20.0,Hasli,0.16,4.46,Brixa,0.34,4.42,Clegan,0.16,4.6,Zrzi,0.23,4.25,CrazyCup_NoveMesto,2023-07-01,FLYBALL_CZ
4766,5.0,17:18:11,Jokers Big Blind,Lavina Beta,33.71,L,25.0,Monty,0.03,mimo,Gina,,5.19,Bepe,OK,4.24,Volis,0.25,4.29,CrazyCup_NoveMesto,2023-07-01,FLYBALL_CZ
4767,5.0,17:19:49,Lavina Beta,Jokers Big Blind,32.09,W,20.0,Hasli,0.09,4.47,Brixa,0.31,4.59,Clegan,ok,4.9,Zrzi,0.17,4.49,CrazyCup_NoveMesto,2023-07-01,FLYBALL_CZ
4768,5.0,17:19:49,Jokers Big Blind,Lavina Beta,40.98,L,25.0,Monty,0.1,4.96,Gina,,5.19,Bepe,OK,4.19,Volis,,vběhl,CrazyCup_NoveMesto,2023-07-01,FLYBALL_CZ
4769,5.0,17:24:11,Too X-treme,Flyvaryors Kamikaze,18.79,L,15.0,Ruby,-0.04,4.23,Aranka,ok,4.37,Rio,0.49,4.09,Kyle,0.58,5.08,CrazyCup_NoveMesto,2023-07-01,FLYBALL_CZ
4770,5.0,17:24:11,Flyvaryors Kamikaze,Too X-treme,20.66,W,15.0,Wooffy,0.04,3.87,Angie,OK,4.56,Ice,OK,7.12,Nis,0.98,4.09,CrazyCup_NoveMesto,2023-07-01,FLYBALL_CZ
4771,5.0,17:25:30,Too X-treme,Flyvaryors Kamikaze,18.13,L,15.0,Ruby,-0.18,4.27,Aranka,0.37,4.24,Rio,0.19,3.97,Kyle,0.37,4.9,CrazyCup_NoveMesto,2023-07-01,FLYBALL_CZ
4772,5.0,17:25:30,Flyvaryors Kamikaze,Too X-treme,19.13,L,15.0,Wooffy,-0.01,3.85,Angie,OK,4.62,Ice,OK,6.44,Nis,0.3,3.94,CrazyCup_NoveMesto,2023-07-01,FLYBALL_CZ
4773,5.0,17:26:55,Too X-treme,Flyvaryors Kamikaze,37.5,L,15.0,Ruby,0.24,4.18,Aranka,chyba,4.22,Rio,OK,4.13,Kyle,0.26,5.1,CrazyCup_NoveMesto,2023-07-01,FLYBALL_CZ
4774,5.0,17:26:55,Flyvaryors Kamikaze,Too X-treme,34.31,W,15.0,Wooffy,0.15,3.85,Angie,0.15,4.56,Ice,0.22,7.49,Nis,0.14,3.93,CrazyCup_NoveMesto,2023-07-01,FLYBALL_CZ
4775,5.0,17:28:16,Too X-treme,Flyvaryors Kamikaze,18.07,L,15.0,Ruby,-0.001,4.37,Aranka,-0.11,4.24,Rio,0.2,4.11,Kyle,0.23,5.02,CrazyCup_NoveMesto,2023-07-01,FLYBALL_CZ
4776,5.0,17:28:16,Flyvaryors Kamikaze,Too X-treme,19.28,L,15.0,Wooffy,0.05,3.85,Angie,OK,4.71,Ice,OK,6.6,Nis,0.12,3.95,CrazyCup_NoveMesto,2023-07-01,FLYBALL_CZ
4777,5.0,17:32:16,Manic Dogs 2,WildRunners Zephyr,18.72,W,27.5,Spark,0.15,4.8,Apollo,OK,4.66,Mason,ok,4.86,Dodge,Ok,4.25,CrazyCup_NoveMesto,2023-07-01,FLYBALL_CZ
4778,5.0,17:32:16,WildRunners Zephyr,Manic Dogs 2,19.08,L,22.5,Hank,0.23,4.53,Mason,ok,4.75,Abby,ok,4.48,Kesha,0.23,4.87,CrazyCup_NoveMesto,2023-07-01,FLYBALL_CZ
4779,5.0,17:33:34,Manic Dogs 2,WildRunners Zephyr,18.74,L,27.5,Spark,-0.008,4.66,Apollo,0.2,4.6,Mason,OK,4.79,Dodge,0.27,4.24,CrazyCup_NoveMesto,2023-07-01,FLYBALL_CZ
4780,5.0,17:33:34,WildRunners Zephyr,Manic Dogs 2,18.93,W,22.5,Hank,0.12,4.39,Mason,0.21,4.62,Abby,OK,4.48,Kesha,0.26,4.85,CrazyCup_NoveMesto,2023-07-01,FLYBALL_CZ
4781,5.0,17:35:01,Manic Dogs 2,WildRunners Zephyr,18.77,L,27.5,Spark,0.05,4.61,Apollo,ok,4.74,Mason,chyba,5.21,Dodge,-0.17,4.32,CrazyCup_NoveMesto,2023-07-01,FLYBALL_CZ
4782,5.0,17:35:01,WildRunners Zephyr,Manic Dogs 2,18.28,L,22.5,Hank,-0.18,4.48,Mason,ok,4.79,Abby,,4.51,Kesha,-0.23,4.92,CrazyCup_NoveMesto,2023-07-01,FLYBALL_CZ
4783,5.0,17:36:07,Manic Dogs 2,WildRunners Zephyr,19.17,L,27.5,Spark,0.13,4.57,Apollo,0.23,4.6,Mason,0.25,4.85,Dodge,OK,4.56,CrazyCup_NoveMesto,2023-07-01,FLYBALL_CZ
4784,5.0,17:36:07,WildRunners Zephyr,Manic Dogs 2,19.11,W,22.5,Hank,0.001,4.46,Mason,OK,4.75,Abby,ok,4.65,Kesha,0.36,4.89,CrazyCup_NoveMesto,2023-07-01,FLYBALL_CZ
4785,3.0,17:40:39,CrazyBalls I.,Frenky's Funny,29.73,W,20.0,Mia,0.08,4.05,Aivee,0.12,3.8,Flek,1.05,4.38,Kokoska,7.46,4.42,CrazyCup_NoveMesto,2023-07-01,FLYBALL_CZ
4786,3.0,17:40:39,Frenky's Funny,CrazyBalls I.,30.35,L,27.5,Porto,0.11,4.25,Trixie,0.8,4.03,Abby,0.24,4.34,Easy,chyba,4.23,CrazyCup_NoveMesto,2023-07-01,FLYBALL_CZ
4787,3.0,17:42:19,CrazyBalls I.,Frenky's Funny,18.34,L,20.0,Mia,-0.01,4.13,Aivee,0.26,3.77,Flek,1.14,4.32,Kokoska,0.26,4.47,CrazyCup_NoveMesto,2023-07-01,FLYBALL_CZ
4788,3.0,17:42:19,Frenky's Funny,CrazyBalls I.,18.41,W,27.5,Porto,0.06,4.31,Trixie,0.61,4.07,Abby,0.22,4.46,Easy,0.62,4.07,CrazyCup_NoveMesto,2023-07-01,FLYBALL_CZ
4789,3.0,17:43:41,CrazyBalls I.,Frenky's Funny,18.36,L,20.0,Mia,-0.09,3.99,Aivee,0.28,3.83,Flek,1.2,4.3,Kokoska,0.31,4.55,CrazyCup_NoveMesto,2023-07-01,FLYBALL_CZ
4790,3.0,17:43:41,Frenky's Funny,CrazyBalls I.,18.54,W,27.5,Porto,0.1,4.35,Trixie,0.6,4.08,Abby,0.34,4.45,Easy,0.52,4.1,CrazyCup_NoveMesto,2023-07-01,FLYBALL_CZ
4791,3.0,17:45:19,CrazyBalls I.,Frenky's Funny,29.0,W,20.0,Mia,0.02,3.99,Aivee,chyba,3.89,Flek,1.15,4.73,Kokoska,0.15,4.46,CrazyCup_NoveMesto,2023-07-01,FLYBALL_CZ
4792,3.0,17:45:19,Frenky's Funny,CrazyBalls I.,24.47,L,27.5,Porto,0.03,4.39,Trixie,0.6,4.1,Abby,1,4.42,Easy,0.38,4.23,CrazyCup_NoveMesto,2023-07-01,FLYBALL_CZ
4793,3.0,17:49:32,DumbleDogs G,WildRunners Maximini,17.62,L,22.5,Trippy,0.23,3.79,Ridiculus,ok,4.45,Enjoy,Ok,4.44,Corri,chyba,4.71,CrazyCup_NoveMesto,2023-07-01,FLYBALL_CZ
4794,3.0,17:49:32,WildRunners Maximini,DumbleDogs G,18.29,W,27.5,Brooke,0.44,4.19,Dexter,0.41,4.48,Bree,0.16,4.17,Ashley,ok,4.45,CrazyCup_NoveMesto,2023-07-01,FLYBALL_CZ
4795,3.0,17:50:50,DumbleDogs G,WildRunners Maximini,17.55,L,22.5,Trippy,-0.09,3.73,Ridiculus,ok,4.45,Enjoy,ok,4.63,Corri,0.18,4.66,CrazyCup_NoveMesto,2023-07-01,FLYBALL_CZ
4796,3.0,17:50:50,WildRunners Maximini,DumbleDogs G,17.96,L,27.5,Brooke,0.15,4.25,Dexter,0.2,4.46,Bree,0.2,4.09,Ashley,0.38,4.23,CrazyCup_NoveMesto,2023-07-01,FLYBALL_CZ
4797,3.0,17:52:06,DumbleDogs G,WildRunners Maximini,17.48,L,22.5,Trippy,-0.15,3.74,Ridiculus,ok,4.45,Enjoy,OK,4.64,Corri,OK,4.81,CrazyCup_NoveMesto,2023-07-01,FLYBALL_CZ
4798,3.0,17:52:06,WildRunners Maximini,DumbleDogs G,17.75,L,25.0,Dexter,0.03,4.41,Bree,chyba,4.16,Bella,0.37,4.55,Ashley,chyba,4.23,CrazyCup_NoveMesto,2023-07-01,FLYBALL_CZ
4799,3.0,17:53:17,DumbleDogs G,WildRunners Maximini,17.95,W,22.5,Trippy,0.15,3.71,Ridiculus,OK,4.36,Enjoy,OK,4.95,Corri,OK,4.79,CrazyCup_NoveMesto,2023-07-01,FLYBALL_CZ
4800,3.0,17:53:17,WildRunners Maximini,DumbleDogs G,17.26,L,25.0,Dexter,-0.07,4.42,Bree,OK,4.12,Bella,OK,4.67,Ashley,Ok,4.13,CrazyCup_NoveMesto,2023-07-01,FLYBALL_CZ
4801,1.0,18:02:41,DumbleDogs S,WildRunners hopefuls,16.25,W,30.0,Iyrai,0.13,3.89,Evelyn,OK,4.15,Winky,0.24,3.74,Lili,0.25,3.84,CrazyCup_NoveMesto,2023-07-01,FLYBALL_CZ
4802,1.0,18:02:41,WildRunners hopefuls,DumbleDogs S,16.26,L,27.5,Enola,0.07,3.95,Moon,0.2,3.98,Pax,OK,4.09,Alfie,OK,3.98,CrazyCup_NoveMesto,2023-07-01,FLYBALL_CZ
4803,1.0,18:03:56,DumbleDogs S,WildRunners hopefuls,15.95,W,30.0,Iyrai,0.07,3.82,Evelyn,0.32,4.07,Winky,OK,3.75,Lili,0.1,3.82,CrazyCup_NoveMesto,2023-07-01,FLYBALL_CZ
4804,1.0,18:03:56,WildRunners hopefuls,DumbleDogs S,16.38,L,27.5,Enola,0.11,3.94,Moon,0.14,3.96,Pax,0.14,4.07,Alfie,ok,4.03,CrazyCup_NoveMesto,2023-07-01,FLYBALL_CZ
4805,1.0,18:05:05,DumbleDogs S,WildRunners hopefuls,15.88,L,30.0,Iyrai,0.05,3.81,Evelyn,0.15,4.03,Winky,chyba,3.79,Lili,0.09,3.95,CrazyCup_NoveMesto,2023-07-01,FLYBALL_CZ
4806,1.0,18:05:05,WildRunners hopefuls,DumbleDogs S,16.35,W,27.5,Enola,0.07,3.91,Moon,ok,4.02,Pax,0.21,4.05,Alfie,OK,4.1,CrazyCup_NoveMesto,2023-07-01,FLYBALL_CZ
4807,1.0,18:06:36,DumbleDogs S,WildRunners hopefuls,16.17,W,30.0,Iyrai,0.05,3.83,Evelyn,0.26,4.09,Winky,OK,3.74,Lili,0.26,3.94,CrazyCup_NoveMesto,2023-07-01,FLYBALL_CZ
4808,1.0,18:06:36,WildRunners hopefuls,DumbleDogs S,31.3,L,27.5,Enola,0.06,3.97,Moon,ok,4.1,Pax,OK,4.13,Alfie,0.13,4.03,CrazyCup_NoveMesto,2023-07-01,FLYBALL_CZ
4809,1.0,18:10:36,Flyvaryors Traditional,The Rebels Hardcore,15.49,L,27.5,Lippi,-0.04,3.91,Brutus,chyba,4,Tony,OK,3.8,Meggie,OK,3.82,CrazyCup_NoveMesto,2023-07-01,FLYBALL_CZ
4810,1.0,18:10:36,The Rebels Hardcore,Flyvaryors Traditional,16.45,L,27.5,Nick,-0.1,4.17,Finn,OK,4.1,Baky,ok,4.01,Luna,ok,4.26,CrazyCup_NoveMesto,2023-07-01,FLYBALL_CZ
4811,1.0,18:11:55,Flyvaryors Traditional,The Rebels Hardcore,15.57,L,27.5,Lippi,0.02,3.87,Brutus,0.12,3.98,Tony,OK,3.82,Meggie,chyba,3.77,CrazyCup_NoveMesto,2023-07-01,FLYBALL_CZ
4812,1.0,18:11:55,The Rebels Hardcore,Flyvaryors Traditional,16.51,W,27.5,Nick,0.09,4.15,Finn,OK,4.06,Baky,OK,4.05,Luna,OK,4.16,CrazyCup_NoveMesto,2023-07-01,FLYBALL_CZ
4813,1.0,18:13:16,Flyvaryors Traditional,The Rebels Hardcore,15.66,W,27.5,Lippi,0.01,3.82,Brutus,OK,4.1,Tony,OK,3.74,Meggie,ok,3.99,CrazyCup_NoveMesto,2023-07-01,FLYBALL_CZ
